name;Platforms;URL;Categories
New Play Control! Pikmin 2;"Wii; Wii U Virtual Console";https://www.speedrun.com/pikmin2npc;Challenge Mode
New Super Mario Bros. 2;"Nintendo 3DS; New Nintendo 3DS";https://www.speedrun.com/nsmb2;Any% Co-op
New Super Mario Bros. Category Extensions;"Nintendo DS; Nintendo 3DS; Wii U Virtual Console; New Nintendo 3DS";https://www.speedrun.com/nsmbce;Versus Mode Win
New Super Mario Bros. U;Wii U;https://www.speedrun.com/nsmbu;Any% Multiplayer
New Super Mario Bros. Wii;"Wii U; Wii; Wii U Virtual Console";https://www.speedrun.com/nsmbw;Any% Multiplayer
New World;PC;https://www.speedrun.com/new_world;Story
Newer Mayro Bros. Wii;"Wii U; Wii";https://www.speedrun.com/mayrobroswii;"Any% Multiplayer; Any% Multiplayer"
Nex Machina;"PlayStation 4; PC; PlayStation 5";https://www.speedrun.com/nex_machina;"Any% Coop; Any% Coop; All Secret Exits Coop; All Secret Exits Coop"
NFL Blitz 2000;"Nintendo 64; Dreamcast; Game Boy Color; Arcade; PlayStation; PC";https://www.speedrun.com/nfl_blitz_2000;"Dreamcast - Win a Game (Co-op); N64 - Win a Game (Co-op); Playstation - Win a Game (Co-op); Arcade - Win a Game (Co-op); PC - Win a Game (Co-op)"
NFL Street;"GameCube; PlayStation 2; Xbox";https://www.speedrun.com/nfl_street;Co-op
NHL '94 (SNES);Super Nintendo;https://www.speedrun.com/nhl94;"10 Goals (2-Player Co-Op); 10 Goals (3-Player Co-Op); 10 Goals (4-Player Co-Op); 10 Goals (5-Player Co-Op)"
Nibbles;"PC; MS-DOS";https://www.speedrun.com/nibbles;2 Player
Nicktoons Unite!;"GameCube; PlayStation 2; Wii; backwards-compatible PlayStation 3";https://www.speedrun.com/nicku;"Any%; Complete; Glitchless; NG+"
Nicktoons: Attack of the Toybots;"Wii U; PlayStation 2; Wii; backwards-compatible PlayStation 3";https://www.speedrun.com/aott;Multiplayer Stages
Nicktoons: Battle for Volcano Island;"GameCube; PlayStation 2; PlayStation 3; Wii";https://www.speedrun.com/bfvi;"Any%; 100%"
Nicktoons: Globs of Doom;"PlayStation 2; Wii";https://www.speedrun.com/globs;Co-Op
Night Slashers;"Arcade; Switch";https://www.speedrun.com/night_slashers;"""Co-op; Co-op,  Hardest 1CC"""
Nightmare Busters;Super Nintendo;https://www.speedrun.com/nightmare_busters;"Any% Easy Co-op; Any% Hard Co-op"
Nightmare Circus;Sega Genesis;https://www.speedrun.com/nightmare_circus;"""Co-op,  Any%; Co-op,  All Stages"""
Nim & Nom;Nintendo Entertainment System;https://www.speedrun.com/nim_and_nom;2 Player
Nine Parchments;"PlayStation 4; Xbox One; PC; Switch";https://www.speedrun.com/nine_parchments;"Any% Co-Op; NG+ Co-op; Co-op Astral Arena; NG+ Co-Op; Co-op Astral Arena"
Ninja Assault;"Arcade; PlayStation 2";https://www.speedrun.com/ninja_assault;"Arcade Mode; Arcade Mode - Co-op"
Ninja Baseball Bat Man;Arcade;https://www.speedrun.com/ninja_baseball_bat_man;"Any% Co-op; 4P Co-op; 3P Co-op"
Ninja Commando;"Wii Virtual Console; Arcade; PlayStation 2; PlayStation 4; Xbox One; Neo Geo AES; Switch; Neo Geo CD";https://www.speedrun.com/ninja_commando;2 Players
Ninja Crusaders;Nintendo Entertainment System;https://www.speedrun.com/ninja_crusaders;2 Player Coop
Ninja Frog! (Platformer);iOS;https://www.speedrun.com/njfp;"Any% 2 Player; Beat Level 2 Player"
Ninja Gaiden (Arcade);"Wii Virtual Console; Arcade; Xbox; PlayStation 4; Switch";https://www.speedrun.com/ninja_gaiden_arcade;any% Co-op
Ninja Gaiden (NES) Category Extension;"Nintendo Entertainment System; Wii Virtual Console; Switch";https://www.speedrun.com/ngnes_ce;2P1C
Ninjin: Clash of Carrots;"PlayStation 4; Xbox One; PC; Switch";https://www.speedrun.com/ninjin_clash_of_carrots;"Any% 2P local; Any% 2P online; All Levels NG+; Oni TV Show 10 Waves; Oni TV Show 50 Waves"
Nintendo Land: Metroid Blast;Wii U;https://www.speedrun.com/nl_mb;"10 Missions; 20 Missions; Any%; Mastery; 30 Missions; 10 Masteries; 20 Masteries; 30 Masteries"
Nintendo Land: Pikmin Adventure;Wii U;https://www.speedrun.com/nintendo_land_pikmin_adventure;"Main Levels; Extra Levels; First Half; Second Half; Co-op"
Nippon Marathon;"PlayStation 4; Xbox One; PC; Macintosh; Switch";https://www.speedrun.com/nippon_marathon;"Full Marathon; Half Marathon part 1; Half Marathon part 2; Individual Races"
NitroBall/Gunball;"Arcade; Switch";https://www.speedrun.com/nitroballgunball;Co-op
Nitrome Must Die;Web;https://www.speedrun.com/nmd;"2 Players; Full Game (2 Players)"
No Man's Sky;"PlayStation 4; Xbox One; PC; Xbox One X; PlayStation 4 Pro; Xbox One S; PlayStation 5; Xbox Series X; Xbox Series S";https://www.speedrun.com/nms;The Long Road Home
No Straight Roads;"PlayStation 4; Xbox One; PC; Switch";https://www.speedrun.com/no_straight_roads;"Any% Co-op; All Boss Rematches Co-Op; Approach; Normal; Hard; Crazy; 100% Co-Op"
Nongunz: Doppelganger Edition;"PlayStation 4; Xbox One; PC; Macintosh; Linux; Switch";https://www.speedrun.com/nongunz_doppelganger_edition;Any% Coop
NoReload Heroes;"PC; Switch";https://www.speedrun.com/nrh;"Defeat Refino-Bot; Defeat Refino-Bot (All Rooms); Defeat Rubix MK-8; Defeat Rubix MK-8 (All Rooms); Defeat Mephisto; Defeat Mephisto (All Rooms); Beat Level 1; Level Up%"
Northgard;"PC; Macintosh; Linux";https://www.speedrun.com/northgard;Conquest - coop
Notoriety;"PC; Macintosh";https://www.speedrun.com/notoriety;"Normal (Co-op); All Heists Normal (Co-Op); All Heists Nightmare (Co-Op); Nightmare (Co-op)"
Nuclear Throne;PC;https://www.speedrun.com/nuclear_throne;Co-Op NTT
N²O: Nitrous Oxide;"PlayStation 2; PlayStation; PlayStation 3; PlayStation Portable; PlayStation Vita; PC";https://www.speedrun.com/n2o_nx;Co-op
ObsCure;"PlayStation 2; Xbox; PC";https://www.speedrun.com/obscure;"Any% Co-op; Special Mode Co-op"
ObsCure II (The Aftermath);"PlayStation 2; PlayStation Portable; PC; Wii";https://www.speedrun.com/obscure_2_the_aftermath;Any% Co-op
Obsideo;PC;https://www.speedrun.com/obsideo;"Duo; Duo; Trio; Quartet; Trio; Quartet"
Ocarina of Time Beta Quest;"Nintendo 64; Wii Virtual Console";https://www.speedrun.com/ootbq;Duo Blackout
Occult;PC;https://www.speedrun.com/occult;"Quad; Trio; Duo"
Octodad: Dadliest Catch;"Wii U; PlayStation Vita; PlayStation 4; Xbox One; PC; Android; iOS; Switch; PlayStation 5";https://www.speedrun.com/odc;"Co-Op%; Coop"
Of Guards and Thieves;PC;https://www.speedrun.com/of_guards_and_thieves;TR Co-op - Balloons
Office Trap;Web;https://www.speedrun.com/office_trap;"Any%; Any%"
Old School RuneScape;"PC; Android; iOS";https://www.speedrun.com/osrs;All Runs
One Piece: Pirate Warriors 3;"PlayStation 3; PlayStation Vita; PlayStation 4; PC; Switch";https://www.speedrun.com/one_piece_pirate_warriors_3;Co-Op% Segmented NG+
OneBlock;PC;https://www.speedrun.com/oneblock;Any% Co-op
Operation Thunderbolt;"Super Nintendo; Arcade; Amiga; Atari ST";https://www.speedrun.com/operation_thunderbolt;Any % 2P
Operation: Tango;"PlayStation 4; Xbox One; PC; PlayStation 5; Xbox Series X";https://www.speedrun.com/operation_tango;"Any%; Intended%; Any%; Intended%"
Orcs Must Die! 2;PC;https://www.speedrun.com/omd2;"Story Co-Op; Story Co-Op NG+; Co-op; Classic Co-Op; Classic Co-Op NG+; Fire And Water Co-Op; Fire And Water Co-Op NG+; Family Ties Co-Op; Family Ties Co-Op NG+; Are we There Yeti? Co-Op; Are we There Yeti? Co-Op NG+; Endless"
Orcs Must Die! 3;"PlayStation 4; Xbox One; PC; Google Stadia; Xbox Series X; Xbox Series S";https://www.speedrun.com/omd3;"""Appretice,  Co-Op; Rift Lord,  5 skulls - Co-Op"""
Orcs Must Die! Unchained;PC;https://www.speedrun.com/orcs_must_die_unchained;"any% 2 player; any% 3 player; ★★★★★ 2 player; ★★★★★ 3 player; Aprrentice; War Mage; Master; Rift Lord"
Orion Prelude;PC;https://www.speedrun.com/orion_prelude;"Noob Coop; Easy Coop; Medium Coop; Hard Coop; Insane Coop; Redikulous Coop"
Out of Space;"PlayStation 4; Xbox One; PC; Switch";https://www.speedrun.com/out_of_space;"No Challenge; Random Challenge"
Out Zone;Arcade;https://www.speedrun.com/out_zone;2P Any%
Outland;"PlayStation 3; Xbox 360; Xbox One; PC";https://www.speedrun.com/outland;Coop Any%
Outriders;"PlayStation 4; Xbox One; PC; PlayStation 5; Xbox Series X";https://www.speedrun.com/outriders;"New Game; New Game+; Historian Quest; Beast Hunt Quest; Bounty Hunt Quest; Duo; Trio"
Outward;"PlayStation 4; Xbox One; PC";https://www.speedrun.com/outward;"Blood Price; Any%; Code Sonic; All Quests; Turmmip%"
Over The Hedge;"GameCube; PlayStation 2; PlayStation 3; Xbox 360; Xbox; PC; Wii";https://www.speedrun.com/oth;"Any% Co-op; Any% (Co-Op)"
Overcooked!;"PlayStation 4; Xbox One; PC; Switch";https://www.speedrun.com/overcooked;"Any%; All Stars; Any%; The Lost Morsel; The Lost Morsel (All Stars)"
Overcooked! 2;"PlayStation 4; Xbox One; PC; Switch";https://www.speedrun.com/overcooked_2;"Any%; All Stars%; AYCE Any%; AYCE All Stars%"
Overkill’s The Walking Dead;PC;https://www.speedrun.com/overkills_the_walking_dead;"Season 1; Season 2; Season 1-2; Single Level"
Override: Mech City Brawl;"PlayStation 4; Xbox One; PC";https://www.speedrun.com/override_mech_city_brawl;Any%
Overwatch;"PlayStation 4; Xbox One; PC; Switch; PlayStation 5; Xbox Series X; Xbox Series S";https://www.speedrun.com/overwatch;"Practice Range (Duos); Uprising (Story); Retribution (Story); Storm Rising (Story); Uprising (All Heroes); Retribution (All Heroes); Storm Rising (All Heroes)"
Overwatch Category Extensions;"PlayStation 4; Xbox One; PC; Switch; PlayStation 5; Xbox Series X; Xbox Series S";https://www.speedrun.com/overwatch_category_extensions;"All Maps (Co-Op); Puzzle Partners"
OVERWHELM;"PC; Switch";https://www.speedrun.com/overwhelm;Any% Co-op
P.O.W.: Prisoners Of War (Arcade);"Arcade; PlayStation 3; PlayStation Portable; PlayStation Vita; PlayStation 4; Xbox One; PSN Download; Switch; MiSTer";https://www.speedrun.com/pow_prisoners_of_war_arcade;"Any% Co-Op 2 Players; Low% Co-Op 2 Players; 1 CC Co-Op 2 Players; Damageless Deathless Easy 1 CC Co-Op 2 Players; Damageless Deathless Normal 1 CC Co-Op 2 Players; Easy 1 CC Deathless Co-Op 2 Players; Normal 1 CC Deathless Co-Op 2 Players; Hard 1 CC Deathless Co-Op 2 Players; Hardest 1 CC Deathless Co-Op 2 Players"
Pac-Man 256;"Arcade; PlayStation 4; Xbox One; PC; Android; iOS; Macintosh; Linux";https://www.speedrun.com/pac-man_256;"""High Score Co-Op; 10, 000 Points Co-Op (2 Players)"""
Pac-Man Arrangement;"GameCube; Game Boy Advance; Nintendo DS; Arcade; PlayStation 2; PlayStation 3; Xbox 360; Xbox; Wii; Wii U Virtual Console; Game Boy Player; Game Boy Interface";https://www.speedrun.com/arrangement;Co-Op
Pac-Man Party;"Wii U; Nintendo 3DS; Wii";https://www.speedrun.com/pmp;"All Boards; All Bosses"
Pac-Man Vs.;"GameCube; Nintendo DS; Nintendo 3DS; Wii; New Nintendo 3DS; Switch";https://www.speedrun.com/pmvs;"""7, 000 Points; 10, 000 Points; 15, 000 Points"""
Pac-Man World Rally;"GameCube; PlayStation 2; PlayStation 3; PlayStation Portable; PC; Wii";https://www.speedrun.com/pmwr;"All Tracks; All Tracks + Rally Cup"
Pacify;PC;https://www.speedrun.com/pacify;"Farm; Dolls; Woods"
Painkiller;PC;https://www.speedrun.com/painkiller;Segmented
Painkiller Resurrection;PC;https://www.speedrun.com/pkresurrection;"Any%; Any%; Card%; Star%; 100%; Card%; 100%"
Painkiller: Hell & Damnation;"PlayStation 3; Xbox 360; PC";https://www.speedrun.com/painkillerhd;"Co-op Any%; Co-op Card%"
Paint the Town Red;"PlayStation 4; Xbox One; PC; Macintosh; Linux; Switch; PlayStation 5; Xbox Series X; Xbox Series S";https://www.speedrun.com/pttr;"Bosses Co-op; 100% Co-op; Arena Co-op; Pirate Cove 101%"
Pang! 3;Arcade;https://www.speedrun.com/pang_3;All Levels 2P
PAPRIUM;Sega Genesis;https://www.speedrun.com/paprium;"""Arcade,  2-Player; Original,  2-Player"""
PaRappa the Rapper 2 Category Extensions;"PlayStation 2; PlayStation 3; PlayStation 4";https://www.speedrun.com/parappa_the_rapper_2_category_extensions;VS 2-Player
Parasol Stars (TG-16);"Wii Virtual Console; TurboGrafx-16/PC Engine; TurboGrafx-16 Mini";https://www.speedrun.com/parasol_stars;"""NewGame, TrueEnding Coop"""
Paris Marseille Racing;PlayStation;https://www.speedrun.com/paris_marseille_racing;2P1C
Part Time UFO;"Android; iOS; Switch";https://www.speedrun.com/ptufo;"Any%; Hat Trick Master; Feats of Glory; Any%; All Medals; Infinity Tower; Treasure Island"
Path of Exile;PC;https://www.speedrun.com/poe;Coop A10 Any %
PAYDAY 2;"PlayStation 3; Xbox 360; PlayStation 4; Xbox One; PC; Switch";https://www.speedrun.com/pd2;"Any Difficulty Co-op; DW and Above Co-op; Crime Spree: 0 to 100 Co-op; Killhouse Time Trial Co-op"
PAYDAY 2 - Category Extension;"PlayStation 3; Xbox 360; PlayStation 4; Xbox One; PC; Switch";https://www.speedrun.com/pd2ce;"Any Difficulty Co-op; DW and Above Co-op; Story Mode Co-op; Infamy (Level 0-100) Co-op; Silk Road Collection Co-op"
PAYDAY 2 - Tournament;PC;https://www.speedrun.com/payday_2_-_tournament;Tournament Version
PAYDAY 2 VR;PC;https://www.speedrun.com/payday_2_vr;"Any Difficulty Co-op; DW and Above Co-op"
PAYDAY: The Heist;"PlayStation 3; PC";https://www.speedrun.com/pdth;"Co-op - All Heists (DLC + NM); Co-op - Original Heists; Co-op; Co-op 145+"
Pencil Sharpening Simulator;"PC; Web";https://www.speedrun.com/pss;2P - In Real Life
Penumbra: Black Plague;"PC; Macintosh; Linux";https://www.speedrun.com/pbp;2 Players 1 Computer
Perfect Dark XBLA;"Xbox 360; Xbox One; Xbox One X; Xbox Series X";https://www.speedrun.com/perfect_dark_xbla;Coop%
Perfect Dark XBLA Challenges;"Xbox 360; Xbox One";https://www.speedrun.com/pdx_challenges;"Challenges 1-15 2 Players; Challenges 1-15 3 Players; Challenges 1-15 4 Players"
Phantasy Star Online 2;"PlayStation 4; Xbox One; PC; Switch";https://www.speedrun.com/phantasy_star_online_2;"Group(GLOBAL); Group(JP)"
Phantasy Star Online 2: New Genesis;"PlayStation 4; Xbox One; PC; Switch; Xbox Series X";https://www.speedrun.com/phantasy_star_online_2_new_genesis;"Any% Group; 100% Group"
Phantom Breaker: Battle Grounds;"Xbox 360; PlayStation Vita; PlayStation 4; PC; Switch";https://www.speedrun.com/phantom_breaker_battle_grounds;"2P Co-op Story Mode; 3P Co-op Story Mode; 4P Co-op Story Mode"
Phasmophobia;PC;https://www.speedrun.com/phasmophobia;"Duo; Trio; Quartet; Duo; Trio; Quartet"
Phasmophobia Category Extensions;PC;https://www.speedrun.com/phasmophobia_category_extensions;"Squad Wipe; Thief Co-op"
Phineas and Ferb: Across the 2nd Dimension;"PlayStation 3; PlayStation Portable; Wii; Playstation Now; WiiU Backwards Compatibility";https://www.speedrun.com/pafat2d;"Any%; Any% NG+; All Coins; Any% NG+; All Coins; 100%; Cheat%"
PHOGS!;"PlayStation 4; Xbox One; PC; Xbox Series X";https://www.speedrun.com/phogs;"Co-op Any%; Co-op 100%; 2 Players 1 Controller Any%; 2 Players 1 Controller 100%; Co-op NG+"
PICO PARK;"PC; Linux; Switch";https://www.speedrun.com/pico_park;"Multiplayer - 2 Player; Multiplayer - 3 Player; Multiplayer - 4 Player; Multiplayer - 5 Player; Multiplayer - 6 Player; Multiplayer - 7 Player; Multiplayer - 8 Player"
Picross Lord of the Nazarick;Switch;https://www.speedrun.com/picrosslotn;"2 Player; CP1_1; CP2_1; CP3_1; CP4_1; CP5_1; CP6_1; CP7_1; CP8_1; CP9_1"
Picross S;Switch;https://www.speedrun.com/pcs;2 Player
Picross S Genesis & Master System Edition;Switch;https://www.speedrun.com/pcsgmse;2 Player
Picross S2;Switch;https://www.speedrun.com/pcs2;"2 Player; Clip Picross 1; Clip Picross 2; Clip Picross 3; Clip Picross 4; Clip Picross 5"
Picross S3;Switch;https://www.speedrun.com/pcs3;"2 Player; Clip Picross 1; Clip Picross 2; Clip Picross 3; Clip Picross 4; Clip Picross 5"
Picross S5;Switch;https://www.speedrun.com/pcs5;2 Player
Picross S6;Switch;https://www.speedrun.com/pcs6;2 Player
Picross S7;Switch;https://www.speedrun.com/pcs7;2P
Pikmin 2;GameCube;https://www.speedrun.com/pikmin2;Challenge Mode
Pikmin 2 Category Extensions;"GameCube; Wii; Wii U Virtual Console";https://www.speedrun.com/pikmin2ce;Challenge Mode All Treasures
Pikmin 2 ROM Hacks;GameCube;https://www.speedrun.com/pikmin2hacks;Colossal Caverns
Pikmin 3;Wii U;https://www.speedrun.com/pikmin3;"Collect Treasures!; Battle Enemies!; Platinum Medal (2 Players); Defeat Bosses!; Full Mission Mode"
Pikmin 3 Deluxe;Switch;https://www.speedrun.com/pikmin3dx;"Collect Treasure!; Battle Enemies!; Defeat Bosses!; Full Mission Mode; Olimar's Assignment; Olimar's Comeback"
Pikmin 3 Deluxe Category Extensions;Switch;https://www.speedrun.com/pikmin3dxce;Co-op Story Mode
Pikuniku;"Xbox One; PC; Switch; Google Stadia; Xbox Series X; Xbox Series S";https://www.speedrun.com/pikuniku;"Co-op; Any%"
Pikuniku Category Extensions;"Xbox One; PC; Switch; Google Stadia";https://www.speedrun.com/pikunikumemes;Baskick
Pikwip;"PC; Web; Macintosh";https://www.speedrun.com/pikwip;2 Player Any%
Pip!;"PC; Web";https://www.speedrun.com/pip;2P1C
Pirates of Dark Water (SNES);Super Nintendo;https://www.speedrun.com/podwsnes;"""Beat the Game (2P); Beat the Game (2P,  Turbo)"""
Pirates of the Caribbean: The Legend of Jack Sparrow;"PlayStation 2; PC";https://www.speedrun.com/pirates_of_the_caribbean_the_legend_of_jack_sparrow;"New Game; New Game+; 100%"
Pit People;"Xbox One; PC";https://www.speedrun.com/pit_people;"Any% (Co-op); Ng+ (Co-op); Intro% (Co-op)"
PixelJunk Shooter;"PlayStation 3; PlayStation Vita; PlayStation 4; PC";https://www.speedrun.com/pixeljunk_shooter;"Any%; 100%"
Pixeljunk Shooter Ultimate;"PlayStation Vita; PlayStation 4; PC";https://www.speedrun.com/pixeljunk_shooter_ultimate;"Any%; 100%"
Plague Inc: Evolved;"PlayStation 4; Xbox One; PC; Switch";https://www.speedrun.com/pie;Co-op%
Planet Zoo;PC;https://www.speedrun.com/planet_zoo;5 Star %
Plants vs. Zombies Category Extensions;"Nintendo DS; PlayStation 3; Xbox 360; PC; Web";https://www.speedrun.com/pvzce;Any% (Co-op)
Plants vs. Zombies: Battle for Neighborville;"PlayStation 4; Xbox One; PC; Switch; PlayStation 5; Xbox Series X";https://www.speedrun.com/pvz_bfn;"New game (Single zone/Fullgame any%); New game (Single zone/Fullgame 100%); Town Center (plants); Mount Steep; Town Center (zombies); Weirding Woods; Giddy Park; Gnomes; Garden Ops/Graveyard Ops"
Plants vs. Zombies: Garden Warfare;"PlayStation 3; Xbox 360; PlayStation 4; Xbox One; PC; PSN Download; Xbox One X; PlayStation 4 Pro; Xbox One S";https://www.speedrun.com/pvz_gw;Garden Ops Co-op
Plants vs. Zombies: Garden Warfare 2;"PlayStation 4; Xbox One; PC; Xbox One X; PlayStation 4 Pro; Xbox One S; PlayStation 5; Xbox Series X; Xbox Series S";https://www.speedrun.com/pvzgw2;"Garden Ops; Graveyard Ops; Crazy Targets - Assisted; Turf Takeover"
Plants vs. Zombies: Garden Warfare 2 Category Extensions;"PlayStation 4; Xbox One; PC; Xbox One X; PlayStation 4 Pro; Xbox One S; PlayStation 5; Xbox Series X; Xbox Series S";https://www.speedrun.com/pvzgw2ce;Infinity Time
Platform Racing 2;PC;https://www.speedrun.com/p_r_2;"Level 1; Level 2; Level 3; Level 4; Level 5; Level 6; Level 7; Level 8; Level 9"
Platformer Game Category Extensions;Web;https://www.speedrun.com/pgscs;Platformer Game 2 Multiplayer Test Any%
Playforia Minigolf;PC;https://www.speedrun.com/minigolf;10 Tracks Co-Op (2 Players)
Pocky & Rocky;Super Nintendo;https://www.speedrun.com/pocky_and_rocky;Any% Co-Op
Pocky and Rocky 2;Super Nintendo;https://www.speedrun.com/pocky_and_rocky_2;Co-op
PogLoot;PC;https://www.speedrun.com/mc_pogloot;Any% Glitchless Co-op
Pogostuck: Rage With Your Friends;PC;https://www.speedrun.com/pogostuck;Rubber Band
PokeClicker;PC;https://www.speedrun.com/pokeclicker;Co-Op Kanto Champion
Pokémon Let's Go Pikachu/Eevee;Switch;https://www.speedrun.com/pkmnletsgo;Diploma
Pokémon Let's Go Pikachu/Eevee Category Extensions;Switch;https://www.speedrun.com/pkmnletsgoext;"True Co-op; Co-op"
Pokémon Rumble Category Extensions;"Wii U; Wii";https://www.speedrun.com/pr_ce;Co-op
