name;platforms;url;categories FG;levels;categories IL;total
The Chantry;PlayStation 4;https://www.speedrun.com/the_chantry;1;0;0; 
The Chaos Engine / Soldiers of Fortune;Super Nintendo, Sega Genesis, MS-DOS, Amiga;https://www.speedrun.com/the_chaos_engine_soldiers_of_fortune;4;0;0; 
The Cheetah Girls (GBA);Game Boy Advance;https://www.speedrun.com/the_cheetah_girls;1;0;0; 
The Cheetah Girls: Pop Star Sensations;Nintendo DS, Nintendo 3DS, New Nintendo 3DS;https://www.speedrun.com/tcg_pss;1;0;0; 
The Chessmaster (Game Gear);Sega Game Gear;https://www.speedrun.com/the_chessmaster_game_gear;1;0;0; 
The Chessmaster (GB);Game Boy;https://www.speedrun.com/the_chessmaster_gb;1;0;0; 
The Chessmaster (NES);Nintendo Entertainment System;https://www.speedrun.com/the_chessmaster_nes;1;0;0; 
The Chessmaster (SNES);Super Nintendo;https://www.speedrun.com/the_chessmaster_snes;3;0;0; 
The Child;PC;https://www.speedrun.com/the_child;6;6;0; 
The Child Of Slendrina;Android;https://www.speedrun.com/slendrinaschild;57;0;0; 
The Christmas Incident;;https://www.speedrun.com/the_christmas_incident;1;0;0; 
The Chronicles of Narnia: Prince Caspian (DS);Nintendo DS, Nintendo 3DS, New Nintendo 3DS;https://www.speedrun.com/the_chronicles_of_narnia_prince_caspian_ds;2;0;0; 
The Chronicles of Narnia: The Lion, the Witch and the Wardrobe;GameCube, PlayStation 2, PlayStation 3, PlayStation Portable, Xbox 360, Xbox, PC;https://www.speedrun.com/narnia_console;20;15;240; 
The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (DS);Nintendo DS;https://www.speedrun.com/narnia_ds;12;0;0; 
The Chronicles of Narnia: The Lion, the Witch and the Wardrobe (GBA);Game Boy Advance;https://www.speedrun.com/narnia_gba;12;17;51; 
The Chronicles of Riddick: Assault on Dark Athena;PlayStation 3, Xbox 360, PC, Macintosh;https://www.speedrun.com/aoda;2;0;0; 
The Chronicles of Riddick: Escape from Butcher Bay;PlayStation 3, Xbox 360, Xbox, PC;https://www.speedrun.com/efbb;8;0;0; 
The Chronos Principle;PC, Android, iOS;https://www.speedrun.com/the_chronos_principle;8;1;75; 
The Citizen Series;PC;https://www.speedrun.com/the_citizen_series;6;0;0; 
The City of Lost Children;PlayStation, PC;https://www.speedrun.com/the_city_of_lost_children;1;0;0; 
The Classic Adventure Obby;PC, Android, iOS;https://www.speedrun.com/tcao;3;11;11; 
The Classroom 3;PC;https://www.speedrun.com/the_classroom_3;1;0;0; 
The Cleaner;PC;https://www.speedrun.com/yztc;1;0;0; 
The Cliffhanger: Edward Randy;Arcade;https://www.speedrun.com/the_cliffhanger_edward_randy;4;0;0; 
The Climb;HTC Vive, Oculus VR;https://www.speedrun.com/the_climb;10;21;21; 
The Climb 2;Oculus VR;https://www.speedrun.com/the_climb_2;70;0;0; 
The Closing Shift | 閉店事件;PC;https://www.speedrun.com/the_closing_shift;1;0;0; 
The Club;PlayStation 3, Xbox 360, PC;https://www.speedrun.com/theclub;1;8;0; 
The ClueFinders 3rd Grade Adventures: The Mystery of Mathra;PC;https://www.speedrun.com/the_cluefinders_3rd_grade_adventures_the_mystery_of_mathra;2;0;0; 
The ClueFinders 4th Grade Adventures: Puzzle of the Pyramid;PC;https://www.speedrun.com/the_cluefinders_4th_grade_adventures_puzzle_of_the_pyramid;2;0;0; 
The ClueFinders 5th Grade Adventures: The Secret of the Living Volcano;PC;https://www.speedrun.com/the_cluefinders_5th_grade_adventures_the_secret_of_the_living_volcano;1;0;0; 
The ClueFinders 6th Grade Adventures: The Empire of the Plant People;PC;https://www.speedrun.com/cluefinders6;1;0;0; 
The ClueFinders: Mystery Mansion Arcade;PC;https://www.speedrun.com/the_cluefinders_mystery_mansion_arcade;1;0;0; 
The Code III: End;PC;https://www.speedrun.com/mcm_code3;2;0;0; 
The Coin Game;PC;https://www.speedrun.com/the_coin_game;7;0;0; 
The Colonel's Bequest: A Laura Bow Mystery;MS-DOS;https://www.speedrun.com/colonelsbequest;3;0;0; 
The Colorful Creature;PC, Android, Linux;https://www.speedrun.com/tcc;46;0;0; 
The Coma 2: Vicious Sisters;PC;https://www.speedrun.com/the_coma_2_vicious_sisters;2;0;0; 
The Coma: Cutting Class;PC;https://www.speedrun.com/the_coma_cutting_class;2;0;0; 
The Coma: Recut;PlayStation 4, Xbox One, PC, Android, iOS;https://www.speedrun.com/the_coma_recut;2;0;0; 
The Combatribes;Super Nintendo, Arcade;https://www.speedrun.com/the_combatribes;4;0;0; 
The Companion;PC;https://www.speedrun.com/the_companion;1;7;7; 
The Company Man;PC;https://www.speedrun.com/the_company_man;3;7;7; 
The Company of Myself;PC;https://www.speedrun.com/tcom;1;0;0; 
The Computer Edition of Risk: The World Conquest Game;MS-DOS, Amiga, Commodore 64, Atari ST;https://www.speedrun.com/the_computer_edition_of_risk_the_world_conquest_game;60;0;0; 
The Con;PlayStation Portable;https://www.speedrun.com/the_con;4;0;0; 
The Conduit;Wii, Android, WiiU Backwards Compatibility;https://www.speedrun.com/the_conduit;1;9;9; 
The Confraternity of Toast;PC, Macintosh, Linux;https://www.speedrun.com/tcot;1;0;0; 
The Contact Machine;PC;https://www.speedrun.com/the_contact_machine;1;5;0; 
The Convenience Store;PC;https://www.speedrun.com/the_convenience_store;2;0;0; 
The Cook;Android, iOS;https://www.speedrun.com/the_cook;3;0;0; 
THE CORRIDOR;PC;https://www.speedrun.com/the_corridor;4;0;0; 
The Council;PlayStation 4, Xbox One, PC, PlayStation 5, Xbox Series X;https://www.speedrun.com/the_council;3;5;10; 
The Count Lucanor;PlayStation Vita, PlayStation 4, Xbox One, PC, Switch;https://www.speedrun.com/the_count_lucanor;5;0;0; 
The Counting Kingdom;PC;https://www.speedrun.com/the_counting_kingdom;1;0;0; 
The Cowlitz Gamers' 2nd Adventure;Nintendo Entertainment System;https://www.speedrun.com/cg2a;3;0;0; 
The Cowlitz Gamers' Adventure;Nintendo Entertainment System;https://www.speedrun.com/the_cowlitz_gamers_adventure;1;0;0; 
The Cowlitz Lost Adventure;Nintendo Entertainment System;https://www.speedrun.com/the_cowlitz_lost_adventure;1;0;0; 
The Cows Are Watching;PC;https://www.speedrun.com/the_cows_are_watching;4;15;15; 
The Crew;PlayStation 4, Xbox One, PC;https://www.speedrun.com/the_crew;116;0;0; 
The Crew 2;PlayStation 4, Xbox One, PC, Google Stadia;https://www.speedrun.com/the_crew_2;34;54;54; 
The Croods: Prehistoric Party! (DS);Nintendo DS, 3DS Backwards Compatibility, 2DS Backwards Compatibility;https://www.speedrun.com/tcpp_ds;2;0;0; 
The Crooked Man;PC;https://www.speedrun.com/the_crooked_man;5;5;5; 
The Crow: City of Angels;Sega Saturn, PlayStation 2, PlayStation, PlayStation 3, PC;https://www.speedrun.com/the_crow_city_of_angels;1;0;0; 
The Crusty Quest;Web;https://www.speedrun.com/tcq;17;7;14; 
The Crystal of Kings;Arcade;https://www.speedrun.com/the_crystal_of_kings;4;8;16; 
The Cube;Nintendo 3DS, PlayStation 3, Wii, Android, iOS, New Nintendo 3DS, WiiU Backwards Compatibility;https://www.speedrun.com/thecube;4;0;0; 
The Cube Factory;PC;https://www.speedrun.com/cube_factory;8;5;7; 
The Cubicle;PC;https://www.speedrun.com/the_cubicle;1;0;0; 
The Culling;Xbox One, PC;https://www.speedrun.com/the_culling;0;1;3; 
The Culling Of The Cows;PC;https://www.speedrun.com/the_culling_of_the_cows;2;0;0; 
The Curious Tale of the Stolen Pets;PlayStation 4, PC, HTC Vive, Oculus VR;https://www.speedrun.com/tctotsp;2;0;0; 
The Curse of Anubis;PC;https://www.speedrun.com/tcoa;1;0;0; 
The Curse of Blackwater;PC, Macintosh, Linux;https://www.speedrun.com/the_curse_of_blackwater;1;5;5; 
The Curse Of Evil Emily ;;https://www.speedrun.com/the_curse_of_evil_emily;144;0;0; 
The Curse of Illmoore Bay;Sega Genesis, PC, Mega Sg;https://www.speedrun.com/the_curse_of_illmoore_bay;2;18;18; 
The Curse of Issyos;PC;https://www.speedrun.com/issyos;2;0;0; 
The Curse of Monkey Island;PC;https://www.speedrun.com/comi;2;0;0; 
The Curse of Orion;PC;https://www.speedrun.com/the_curse_of_orion;1;0;0; 
The Curse of Stepmother Emily;Android, iOS;https://www.speedrun.com/the_curse_of_stepmother_emily;7;0;0; 
The Cursed Tower;PC;https://www.speedrun.com/thecursedtower;1;0;0; 
The Cycles: International Grand Prix Racing;PC, MS-DOS;https://www.speedrun.com/the_cycles_international_grand_prix_racing;3;15;45; 
The Da Vinci Code;PlayStation 2, Xbox, PC;https://www.speedrun.com/the_da_vinci_code;1;0;0; 
The Daedalus Encounter;MS-DOS, 3DO Interactive Multiplayer;https://www.speedrun.com/the_daedalus_encounter;1;0;0; 
The Dagger of Amon Ra;PC, MS-DOS;https://www.speedrun.com/the_dagger_of_amon_ra;3;0;0; 
The Dalaran Heist;PC, Android, iOS, Macintosh;https://www.speedrun.com/rise_of_shadows;4;5;20; 
The Damned DLC;PlayStation 4, HTC Vive, Oculus VR, Valve Index;https://www.speedrun.com/the_damned_dlc;10;0;0; 
The Dark Book;PC, Android, iOS;https://www.speedrun.com/the_dark_book;4;1;4; 
The Dark Crystal;Atari 8-bit family (400/800/XL/XE), NEC PC-98 series, NEC PC-88 series, Apple II;https://www.speedrun.com/dark_crystal;1;0;0; 
The Dark Eye: Chains of Satinav;PC;https://www.speedrun.com/the_dark_eye_chains_of_satinav;1;0;0; 
The Dark Eye: Memoria;PC;https://www.speedrun.com/the_dark_eye_memoria;2;0;0; 
The Dark Half;MS-DOS;https://www.speedrun.com/the_dark_half;1;0;0; 
The Dark Inside Me;PC;https://www.speedrun.com/the_dark_inside_me;1;0;0; 
The Dark Legions;PC;https://www.speedrun.com/thedarklegions;3;21;21; 
The Dark Pictures Anthology: House of Ashes;PlayStation 4, Xbox One, PC, PlayStation 5, Xbox Series X;https://www.speedrun.com/the_dark_pictures_anthology_house_of_ashes;2;0;0; 
The Dark Pictures Anthology: Little Hope;PlayStation 4, Xbox One, PC, PlayStation 5, Xbox Series X;https://www.speedrun.com/the_dark_pictures_anthology_little_hope;8;0;0; 
The Dark Pictures Anthology: Man of Medan;PlayStation 4, Xbox One, PC, PlayStation 5, Xbox Series X;https://www.speedrun.com/the_dark_pictures_anthology_man_of_medan;8;0;0; 
The Darkest Tales - Into The Nightmare;PC, Xbox Series X, Xbox Series S;https://www.speedrun.com/the_darkest_tales_into_the_nightmare;1;0;0; 
The Darkness;PlayStation 3, Xbox 360, Xbox One, Xbox One X, Xbox One S, Xbox Series X, Xbox Series S;https://www.speedrun.com/td;6;0;0; 
The Darkness II;PlayStation 3, Xbox 360, PC;https://www.speedrun.com/td2;7;13;39; 
The Darkside;Super Nintendo;https://www.speedrun.com/the_darkside;1;0;0; 
The Darkside Detective;PC, Macintosh, Linux, Switch;https://www.speedrun.com/the_darkside_detective;4;9;9; 
The Darkside Detective: A Fumble in the Dark;PlayStation 4, Xbox One, PC, Switch, Google Stadia, PlayStation 5, Xbox Series X, Xbox Series S;https://www.speedrun.com/afind;4;8;8; 
The Dawn Of Slenderman;Android;https://www.speedrun.com/the_dawn_of_slenderman;12;0;0; 
The Day The Noobs Took Over Roblox 2;Xbox One, PC, Android, iOS, Macintosh;https://www.speedrun.com/the_day_the_noobs_took_over_roblox_2;16;20;44; 
The Deadly Mission;PC;https://www.speedrun.com/the_deadly_mission;1;0;0; 
The Deadly Tower of Monsters;PlayStation 4, PC;https://www.speedrun.com/tdtom;2;0;0; 
The Death and Return of Superman;Super Nintendo, Sega Genesis;https://www.speedrun.com/the_death_and_return_of_superman;2;0;0; 
The Death Trap;Web;https://www.speedrun.com/deathtrap;2;0;0; 
The Deed;PC;https://www.speedrun.com/the_deed;4;0;0; 
the DEEP LOST;;https://www.speedrun.com/the_deep_lost;1;0;0; 
The Deer;PC;https://www.speedrun.com/the_deer;2;0;0; 
The Deer God;Xbox One, PC;https://www.speedrun.com/tdg;1;0;0; 
The Demon Rush;PC;https://www.speedrun.com/the_demon_rush;3;0;0; 
The Denpa Men 3 : The  Rise of Digitoll;Nintendo 3DS;https://www.speedrun.com/the_denpa_men_3__the__rise_of_digitoll;1;0;0; 
The Denpa Men: They Came By Wave;Nintendo 3DS;https://www.speedrun.com/the_denpa_men_they_came_by_wave;2;0;0; 
The Designer's Curse Chapter One;PC;https://www.speedrun.com/the_designers_curse_chapter_one;8;7;21; 
The Desolate Hope;PC;https://www.speedrun.com/tdh;2;0;0; 
The Devil Inside;PC;https://www.speedrun.com/the_devil_inside;3;0;0; 
The Dig;MS-DOS, Macintosh;https://www.speedrun.com/the_dig;1;0;0; 
The Disappearing of Gensokyo;PC;https://www.speedrun.com/tdog;8;0;0; 
The Dishwasher: Vampire Smile;Xbox 360, PC;https://www.speedrun.com/the_dishwasher_vampire_smile;18;13;156; 
The Disney Afternoon Collection;PlayStation 4, Xbox One, PC;https://www.speedrun.com/the_disney_afternoon_collection;13;0;0; 
The Divide: Enemies Within;PlayStation, PC;https://www.speedrun.com/divide_ew;4;0;0; 
The Division;PlayStation 4, Xbox One, PC;https://www.speedrun.com/the_division;7;21;105; 
The Division 2;PlayStation 4, Xbox One, PC, PlayStation 5;https://www.speedrun.com/the_division_2;42;30;180; 
THE DOG Island;PlayStation 2, Wii;https://www.speedrun.com/the_dog_island;4;1;13; 
The Doom Wall II;PC, Android, iOS, Macintosh;https://www.speedrun.com/tdw2;0;17;34; 
The Door!;Macintosh, Linux, Windows Mixed Reality;https://www.speedrun.com/the_door;1;3;3; 
The Dreadful Whispers;PC, Macintosh;https://www.speedrun.com/the_dreadful_whispers;3;6;6; 
The Dream Libra had;PC;https://www.speedrun.com/the_dream_libra_had;12;0;0; 
The DreamCore;Xbox One, PC, Android, iOS, Macintosh;https://www.speedrun.com/the_dreamcore;2;4;4; 
The Dropper;PC, Macintosh, Linux;https://www.speedrun.com/mcm_dropper;2;0;0; 
The Dropper 2;PC, Macintosh, Linux;https://www.speedrun.com/mcm_dropper2;4;16;32; 
The Duality of Mario;Super Nintendo;https://www.speedrun.com/the_duality_of_mario;1;0;0; 
THE DUCK IS IN DANGER;PC;https://www.speedrun.com/the_duck_is_in_danger;1;0;0; 
The Dukes of Hazzard: Racing for Home;PlayStation, PC;https://www.speedrun.com/the_dukes_of_hazzard_racing_for_home;6;0;0; 
The Dukes Of Hazzard: Return Of The General Lee;PlayStation 2, Xbox;https://www.speedrun.com/the_dukes_of_hazzard_return_of_the_general_lee;1;0;0; 
The Dungeon of Doom / The Dungeon Revealed;Macintosh;https://www.speedrun.com/the_dungeon_of_doom;2;0;0; 
The Easiest Map in the World: Reboot;PC;https://www.speedrun.com/temitwr;4;13;26; 
The easy Prison Break;PC, Macintosh, Linux;https://www.speedrun.com/the_easy_prison_break;2;0;0; 
The Egglympics;PC;https://www.speedrun.com/egglympics;11;0;0; 
The Eggventures of Mizkif;PC;https://www.speedrun.com/teom;6;13;13; 
The Egyptian Curse;PlayStation 4, Xbox One, PC, Android, iOS, Macintosh, Oculus VR, PlayStation 5, Xbox Series X, Xbox Series S;https://www.speedrun.com/the_egyptian_curse;6;0;0; 
The Elder Scrolls Adventures: Redguard;PC, MS-DOS;https://www.speedrun.com/the_elder_scrolls_adventures_redguard;1;0;0; 
The Elder Scrolls II: Daggerfall;PC;https://www.speedrun.com/daggerfall;2;0;0; 
The Elder Scrolls III: Morrowind;Xbox 360, Xbox, Xbox One, PC, Xbox One X, Xbox One S, Xbox Series X, Xbox Series S;https://www.speedrun.com/morrowind;10;10;0; 
The Elder Scrolls IV: Oblivion;PlayStation 3, Xbox 360, PlayStation 4, Xbox One, PC, Xbox Series X;https://www.speedrun.com/oblivion;14;0;0; 
The Elder Scrolls Online;PlayStation 4, Xbox One, PC;https://www.speedrun.com/elderscrollsonline;4;0;0; 
The Elder Scrolls V: Skyrim;PlayStation 3, Xbox 360, PlayStation 4, Xbox One, PC, Switch, PlayStation 5, Xbox Series X, Xbox Series S;https://www.speedrun.com/skyrim;36;0;0; 
The Elder Scrolls: Anthology;PC;https://www.speedrun.com/tes_anthology;2;0;0; 
The Elder Scrolls: Arena;PC, MS-DOS;https://www.speedrun.com/the_elder_scrolls_arena;2;0;0; 
The Electric Company: Math Fun;Intellivision;https://www.speedrun.com/the_electric_company_math_fun;1;0;0; 
The Emperor's New Groove;PlayStation 2, PlayStation, PlayStation 3, PlayStation Portable, PlayStation Vita, PC, Playstation TV, PSN Download;https://www.speedrun.com/teng;2;30;60; 
The Emperor's New Groove (GBC);Game Boy Color, Game Boy Player, Game Boy Interface;https://www.speedrun.com/the_emperors_new_groove_gbc;1;0;0; 
The Enchanted Cave 2;PC;https://www.speedrun.com/the_enchanted_cave_2;2;0;0; 
The End Is Nigh;PlayStation 4, PC, Switch;https://www.speedrun.com/tein;9;17;17; 
The End of the Game;;https://www.speedrun.com/the_end_of_the_game;2;0;0; 
The Ender Games;Wii U, PlayStation 3, Xbox 360, PlayStation Vita, PlayStation 4, Xbox One, PC, Android, iOS, Windows Phone, Macintosh;https://www.speedrun.com/mcm_teg;1;0;0; 
The Endless Express;PC;https://www.speedrun.com/the_endless_express;1;0;0; 
The Escape From Atlantis;Nintendo Entertainment System;https://www.speedrun.com/tefa;1;0;0; 
The Escapists;Xbox 360, PlayStation 4, Xbox One, PC, Android, iOS, Switch, Xbox Series X, Xbox Series S;https://www.speedrun.com/the_escapists;24;18;117; 
The Escapists 2;PlayStation 4, Xbox One, PC, Android, iOS, Macintosh, Linux, Switch, Xbox One X, PlayStation 4 Pro, Xbox One S, PlayStation 5, Xbox Series X, Xbox Series S, PS5 for backward compatible games, Nintendo Switch Lite, SwitchOLED;https://www.speedrun.com/the_escapists_2;20;17;151; 
The Escapists: The Walking Dead;PC, Macintosh, Linux;https://www.speedrun.com/the_escapists_the_walking_dead;1;5;10; 
The Esotericism of Bargo: Majora's Mastiff;PC;https://www.speedrun.com/teobmm;2;0;0; 
The Esotericism of Bargo: Ocarina of Typewriter;PC;https://www.speedrun.com/teoboot;1;0;0; 
The Eternal Castle [REMASTERED];PC, Switch;https://www.speedrun.com/the_eternal_castle_remastered;1;0;0; 
The Evil Dead;Commodore 64, ZX Spectrum;https://www.speedrun.com/the_evil_dead;4;0;0; 
The Evil Within;PlayStation 3, Xbox 360, PlayStation 4, Xbox One, PC;https://www.speedrun.com/the_evil_within;27;0;0; 
The Evil Within (Gamepass - PC);PC;https://www.speedrun.com/the_evil_within_2021;8;0;0; 
The Evil Within 2;PlayStation 4, Xbox One, PC, Xbox One X, PlayStation 4 Pro, Xbox One S, PlayStation 5, Xbox Series X, Xbox Series S;https://www.speedrun.com/the_evil_within_2;15;0;0; 
The Exaggerated Epoch of Edward O'Hare;PC;https://www.speedrun.com/teeeo;2;0;0; 
The Exit;PC, Android, iOS;https://www.speedrun.com/the_exit;24;0;0; 
The Exorcist: Legion VR (Deluxe Edition);PlayStation 4, PC;https://www.speedrun.com/the_exorcist_legion_vr_deluxe_edition;3;5;0; 
The Expendabros;PC;https://www.speedrun.com/expendabros;6;0;0; 
The Explorer of Night;PlayStation 4, Xbox One, PC, Xbox Series X, Xbox Series S;https://www.speedrun.com/the_explorer_of_night;2;29;29; 
The Fairly OddParents Series Category Extensions;GameCube, Game Boy Advance, Nintendo DS, PlayStation 2, Xbox, PC, Wii, Web, Game Boy Player, Plug and Play, Game Boy Interface, backwards-compatible PlayStation 3, Xbox 360 Backwards Compatibility;https://www.speedrun.com/fopce;17;0;0; 
The Fairly OddParents! Enter the Cleft;Game Boy Advance, Nintendo DS, Game Boy Player, Game Boy Interface;https://www.speedrun.com/fopetc;3;26;26; 
The Fairly OddParents: Breakin' Da Rules (Console);GameCube, PlayStation 2, Xbox, Wii, backwards-compatible PlayStation 3, Xbox 360 Backwards Compatibility;https://www.speedrun.com/fopbdr;4;10;40; 
The Fairly OddParents: Breakin' Da Rules (GBA);Game Boy Advance, Nintendo DS, Game Boy Player, Game Boy Interface;https://www.speedrun.com/fopbdrgba;6;20;120; 
The Fairly OddParents: Breakin’ Da Rules (PC);PC;https://www.speedrun.com/fopbdrpc;2;11;22; 
The Fairly Oddparents: Channel Chasers;Plug and Play;https://www.speedrun.com/fopcc;3;0;0; 
The Fairly OddParents: Clash With The Anti-World;Game Boy Advance, Nintendo DS, Game Boy Player, Game Boy Interface;https://www.speedrun.com/fopcwtaw;9;20;120; 
The Fairly OddParents: Cyberspace Chase;Web;https://www.speedrun.com/fopcsc;1;3;3; 
The Fairly OddParents: Fairly Odd Squad;Web;https://www.speedrun.com/fopfos;2;3;6; 
The Fairly OddParents: Fairy Idol Fast Fame;Web;https://www.speedrun.com/fopfiff;2;50;100; 
The Fairly OddParents: Information Stupor Highway;PC;https://www.speedrun.com/fopish;18;0;0; 
